frame,componente,problema,codigo_problema,area_px,largura_px,altura_px,x_px,y_px,proporcao_largura_altura,preenchimento,circularidade,tocou_crop_vertical,tocou_borda_lateral,threshold_usado,percentil_escuro_q,min_altura_config_px,min_largura_config_px,min_area_config_px
726,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,239.0,21.0,18.0,142.0,309.0,1.1666666666666667,0.6322751322751323,0.7458723672678667,False,False,75.0,65.0,70.0,80.0,6000.0
726,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,6.0,3.0,222.0,306.0,2.0,0.4444444444444444,0.7398388372977943,False,False,75.0,65.0,70.0,80.0,6000.0
726,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,23.0,13.0,6.0,256.0,305.0,2.1666666666666665,0.2948717948717949,0.36494179526680387,False,False,75.0,65.0,70.0,80.0,6000.0
726,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,237.0,305.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,65.0,70.0,80.0,6000.0
726,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,301.0,65.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,65.0,70.0,80.0,6000.0
727,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,240.0,21.0,18.0,142.0,309.0,1.1666666666666667,0.6349206349206349,0.7489931749659768,False,False,75.0,66.0,70.0,80.0,6000.0
727,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.0,7.0,4.0,221.0,306.0,1.75,0.42857142857142855,0.7186827936802287,False,False,75.0,66.0,70.0,80.0,6000.0
727,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,42.0,17.0,7.0,253.0,305.0,2.4285714285714284,0.35294117647058826,0.38614199741204885,False,False,75.0,66.0,70.0,80.0,6000.0
727,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.5,5.0,4.0,235.0,305.0,1.25,0.425,0.8714646546573355,False,False,75.0,66.0,70.0,80.0,6000.0
727,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,7.0,6.0,4.0,301.0,64.0,1.5,0.2916666666666667,0.5643015531654575,False,False,75.0,66.0,70.0,80.0,6000.0
727,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,862.0,69.0,21.0,167.0,21.0,3.2857142857142856,0.5948930296756384,0.45829247790344263,False,False,75.0,66.0,70.0,80.0,6000.0
728,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,246.0,21.0,18.0,142.0,309.0,1.1666666666666667,0.6507936507936508,0.740135742516855,False,False,75.0,66.0,70.0,80.0,6000.0
728,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,57.0,18.0,8.0,252.0,305.0,2.25,0.3958333333333333,0.4522104880701221,False,False,75.0,66.0,70.0,80.0,6000.0
728,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,20.0,11.0,5.0,220.0,305.0,2.2,0.36363636363636365,0.46239927331112146,False,False,75.0,66.0,70.0,80.0,6000.0
728,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.5,8.0,5.0,233.0,304.0,1.6,0.3125,0.4902734071526989,False,False,75.0,66.0,70.0,80.0,6000.0
728,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.0,6.0,5.0,301.0,63.0,1.2,0.4,0.7186827936802287,False,False,75.0,66.0,70.0,80.0,6000.0
728,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,806.0,67.0,19.0,168.0,22.0,3.526315789473684,0.6331500392772977,0.44965600223292185,False,False,75.0,66.0,70.0,80.0,6000.0
729,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,249.0,21.0,18.0,142.0,309.0,1.1666666666666667,0.6587301587301587,0.7491617881573044,False,False,75.0,66.0,70.0,80.0,6000.0
729,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,284.5,66.0,13.0,207.0,304.0,5.076923076923077,0.3315850815850816,0.14211177558150997,False,False,75.0,66.0,70.0,80.0,6000.0
729,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.0,6.0,5.0,301.0,63.0,1.2,0.4,0.7186827936802287,False,False,75.0,66.0,70.0,80.0,6000.0
729,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,783.5,67.0,19.0,168.0,22.0,3.526315789473684,0.6154752553024352,0.4405357488325917,False,False,75.0,66.0,70.0,80.0,6000.0
730,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,325.5,27.0,18.0,136.0,309.0,1.5,0.6697530864197531,0.6922236784884437,False,False,75.0,66.0,70.0,80.0,6000.0
730,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.0,6.0,5.0,301.0,63.0,1.2,0.4,0.7186827936802287,False,False,75.0,66.0,70.0,80.0,6000.0
730,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,752.0,66.0,18.0,169.0,22.0,3.6666666666666665,0.632996632996633,0.4428195634906989,False,False,75.0,66.0,70.0,80.0,6000.0
731,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,729.5,65.0,18.0,169.0,22.0,3.611111111111111,0.6235042735042735,0.4380098945673507,False,False,75.0,66.0,70.0,80.0,6000.0
732,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,695.0,64.0,18.0,170.0,22.0,3.5555555555555554,0.6032986111111112,0.42762114748822727,False,False,75.0,64.0,70.0,80.0,6000.0
733,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,682.5,64.0,18.0,170.0,22.0,3.5555555555555554,0.5924479166666666,0.4283661517773988,False,False,75.0,64.0,70.0,80.0,6000.0
734,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,665.0,64.0,18.0,169.0,22.0,3.5555555555555554,0.5772569444444444,0.4188175545469247,False,False,75.0,64.0,70.0,80.0,6000.0
735,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,656.5,63.0,18.0,170.0,22.0,3.5,0.5789241622574955,0.4239473353017712,False,False,75.0,65.0,70.0,80.0,6000.0
736,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,624.0,63.0,18.0,171.0,22.0,3.5,0.5502645502645502,0.3995967724637873,False,False,75.0,66.0,70.0,80.0,6000.0
737,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,614.5,62.0,17.0,171.0,22.0,3.6470588235294117,0.5830170777988615,0.41341994240640145,False,False,75.0,68.0,70.0,80.0,6000.0
738,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,601.5,61.0,17.0,170.0,23.0,3.588235294117647,0.5800385728061717,0.4046738736492278,False,False,75.0,69.0,70.0,80.0,6000.0
739,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,594.5,61.0,17.0,171.0,23.0,3.588235294117647,0.573288331726133,0.39996445201074965,False,False,75.0,70.0,70.0,80.0,6000.0
740,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,464.5,62.0,17.0,171.0,22.0,3.6470588235294117,0.4407020872865275,0.2653148707456536,False,False,75.0,70.0,70.0,80.0,6000.0
741,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,475.5,61.0,17.0,172.0,22.0,3.588235294117647,0.45853423336547733,0.29018293826765773,False,False,75.0,70.0,70.0,80.0,6000.0
742,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,607.0,62.0,18.0,171.0,22.0,3.4444444444444446,0.5439068100358423,0.39062170143425906,False,False,75.0,69.0,70.0,80.0,6000.0
743,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,606.0,63.0,18.0,170.0,22.0,3.5,0.5343915343915344,0.37905037570843125,False,False,75.0,69.0,70.0,80.0,6000.0
744,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,316.0,26.0,19.0,137.0,309.0,1.368421052631579,0.6396761133603239,0.6823810357284893,False,False,75.0,69.0,70.0,80.0,6000.0
744,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,624.5,62.0,17.0,171.0,23.0,3.6470588235294117,0.5925047438330171,0.41510013116694816,False,False,75.0,69.0,70.0,80.0,6000.0
745,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,307.5,27.0,18.0,136.0,309.0,1.5,0.6327160493827161,0.6539440260368603,False,False,75.0,69.0,70.0,80.0,6000.0
745,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,623.5,63.0,17.0,170.0,23.0,3.7058823529411766,0.5821661998132587,0.3978969833134727,False,False,75.0,69.0,70.0,80.0,6000.0
746,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,313.0,26.0,18.0,137.0,309.0,1.4444444444444444,0.6688034188034188,0.72895630901136,False,False,75.0,69.0,70.0,80.0,6000.0
746,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.0,4.0,7.0,225.0,187.0,0.5714285714285714,0.39285714285714285,0.6587925608735429,False,False,75.0,69.0,70.0,80.0,6000.0
746,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,625.0,63.0,17.0,170.0,22.0,3.7058823529411766,0.5835667600373483,0.4050133399854656,False,False,75.0,69.0,70.0,80.0,6000.0
747,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,321.5,27.0,19.0,137.0,308.0,1.4210526315789473,0.6267056530214425,0.6692151242692054,False,False,75.0,70.0,70.0,80.0,6000.0
747,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.5,4.0,4.0,203.0,243.0,1.0,0.34375,0.8399544551501442,False,False,75.0,70.0,70.0,80.0,6000.0
747,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,118.0,23.0,14.0,253.0,204.0,1.6428571428571428,0.36645962732919257,0.412707246858539,False,False,75.0,70.0,70.0,80.0,6000.0
747,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,3.0,5.0,228.0,192.0,0.6,0.4,0.8085181428902574,False,False,75.0,70.0,70.0,80.0,6000.0
747,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.5,5.0,5.0,203.0,190.0,1.0,0.34,0.7543480182065367,False,False,75.0,70.0,70.0,80.0,6000.0
747,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,611.5,62.0,17.0,171.0,22.0,3.6470588235294117,0.5801707779886148,0.3996200477583618,False,False,75.0,70.0,70.0,80.0,6000.0
748,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,202.0,250.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,72.0,70.0,80.0,6000.0
748,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,26.5,7.0,7.0,264.0,215.0,1.0,0.5408163265306123,0.8409528324259502,False,False,75.0,72.0,70.0,80.0,6000.0
748,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,605.0,63.0,17.0,170.0,22.0,3.7058823529411766,0.5648926237161531,0.3874295637052158,False,False,75.0,72.0,70.0,80.0,6000.0
749,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,9.0,5.0,5.0,198.0,258.0,1.0,0.36,0.7255305683555883,False,False,75.0,72.0,70.0,80.0,6000.0
749,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,130.0,17.0,19.0,291.0,228.0,0.8947368421052632,0.4024767801857585,0.5378360078458184,False,False,75.0,72.0,70.0,80.0,6000.0
749,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.5,5.0,4.0,262.0,225.0,1.25,0.425,0.8714646546573355,False,False,75.0,72.0,70.0,80.0,6000.0
749,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,620.5,63.0,18.0,170.0,22.0,3.5,0.5471781305114638,0.39598248232001043,False,False,75.0,72.0,70.0,80.0,6000.0
750,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,34.5,12.0,8.0,188.0,262.0,1.5,0.359375,0.5380938398454376,False,False,75.0,71.0,70.0,80.0,6000.0
750,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,125.5,21.0,21.0,287.0,235.0,1.0,0.28458049886621317,0.39719558525289084,False,False,75.0,71.0,70.0,80.0,6000.0
750,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,255.0,231.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,71.0,70.0,80.0,6000.0
750,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,591.5,62.0,17.0,171.0,23.0,3.6470588235294117,0.5611954459203036,0.3884701026506203,False,False,75.0,71.0,70.0,80.0,6000.0
751,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,58.0,12.0,11.0,181.0,264.0,1.0909090909090908,0.4393939393939394,0.638014321339133,False,False,75.0,70.0,70.0,80.0,6000.0
751,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,187.0,29.0,27.0,279.0,235.0,1.0740740740740742,0.2388250319284802,0.32857444766972016,False,False,75.0,70.0,70.0,80.0,6000.0
751,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,594.5,61.0,17.0,171.0,23.0,3.588235294117647,0.573288331726133,0.3999644513130134,False,False,75.0,70.0,70.0,80.0,6000.0
752,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,593.5,61.0,18.0,171.0,22.0,3.388888888888889,0.5405282331511839,0.38515642957972024,False,False,75.0,66.0,70.0,80.0,6000.0
753,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,585.5,61.0,17.0,171.0,22.0,3.588235294117647,0.5646094503375121,0.38917714391804387,False,False,75.0,66.0,70.0,80.0,6000.0
754,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,572.5,62.0,17.0,171.0,22.0,3.6470588235294117,0.543168880455408,0.3759917717680907,False,False,75.0,67.0,70.0,80.0,6000.0
755,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,465.5,61.0,17.0,172.0,22.0,3.588235294117647,0.44889103182256507,0.25719496498792055,False,False,75.0,67.0,70.0,80.0,6000.0
756,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,485.5,62.0,17.0,171.0,23.0,3.6470588235294117,0.4606261859582543,0.29289404691258397,False,False,75.0,67.0,70.0,80.0,6000.0
757,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,433.0,61.0,17.0,172.0,23.0,3.588235294117647,0.4175506268081003,0.25617665382220106,False,False,75.0,67.0,70.0,80.0,6000.0
758,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,452.0,61.0,17.0,171.0,22.0,3.588235294117647,0.43587270973963355,0.27048393337953563,False,False,75.0,68.0,70.0,80.0,6000.0
759,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,456.0,61.0,17.0,171.0,22.0,3.588235294117647,0.43972999035679844,0.2697841897065212,False,False,75.0,67.0,70.0,80.0,6000.0
760,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,456.5,61.0,17.0,172.0,22.0,3.588235294117647,0.44021215043394407,0.2649137902688891,False,False,75.0,67.0,70.0,80.0,6000.0
761,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,439.0,62.0,17.0,171.0,22.0,3.6470588235294117,0.41650853889943074,0.2527420606344912,False,False,75.0,67.0,70.0,80.0,6000.0
762,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,433.5,61.0,18.0,171.0,22.0,3.388888888888889,0.3948087431693989,0.24599587901506667,False,False,75.0,67.0,70.0,80.0,6000.0
763,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,579.5,61.0,18.0,171.0,22.0,3.388888888888889,0.5277777777777778,0.3672730108804973,False,False,75.0,67.0,70.0,80.0,6000.0
764,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,423.0,62.0,18.0,171.0,22.0,3.4444444444444446,0.3790322580645161,0.2502603342819015,False,False,75.0,67.0,70.0,80.0,6000.0
765,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,442.5,62.0,18.0,171.0,22.0,3.4444444444444446,0.396505376344086,0.25678938132275103,False,False,75.0,67.0,70.0,80.0,6000.0
766,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,427.5,62.0,17.0,171.0,22.0,3.6470588235294117,0.4055977229601518,0.25496819269711435,False,False,75.0,67.0,70.0,80.0,6000.0
767,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,434.0,62.0,17.0,171.0,22.0,3.6470588235294117,0.4117647058823529,0.2567682858171715,False,False,75.0,67.0,70.0,80.0,6000.0
768,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,428.5,61.0,17.0,171.0,23.0,3.588235294117647,0.41321118611378976,0.25556460868259795,False,False,75.0,67.0,70.0,80.0,6000.0
769,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,433.0,61.0,17.0,171.0,23.0,3.588235294117647,0.4175506268081003,0.25617665340311757,False,False,75.0,67.0,70.0,80.0,6000.0
770,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,439.5,61.0,18.0,171.0,22.0,3.388888888888889,0.40027322404371585,0.2550484359514027,False,False,75.0,67.0,70.0,80.0,6000.0
771,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,581.5,61.0,18.0,171.0,22.0,3.388888888888889,0.5295992714025501,0.3773689351864185,False,False,75.0,67.0,70.0,80.0,6000.0
772,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,577.5,62.0,18.0,170.0,22.0,3.4444444444444446,0.5174731182795699,0.36422810564250674,False,False,75.0,67.0,70.0,80.0,6000.0
773,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,438.5,63.0,17.0,170.0,23.0,3.7058823529411766,0.40943043884220354,0.2504640929945749,False,False,75.0,67.0,70.0,80.0,6000.0
774,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,430.5,62.0,17.0,170.0,23.0,3.6470588235294117,0.4084440227703985,0.2458946218643786,False,False,75.0,67.0,70.0,80.0,6000.0
775,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,421.5,61.0,17.0,171.0,23.0,3.588235294117647,0.4064609450337512,0.24187179404591677,False,False,75.0,67.0,70.0,80.0,6000.0
776,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,440.5,62.0,18.0,171.0,22.0,3.4444444444444446,0.39471326164874554,0.2499681320114674,False,False,75.0,67.0,70.0,80.0,6000.0
777,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,440.5,62.0,17.0,171.0,22.0,3.6470588235294117,0.41793168880455406,0.2585314397687487,False,False,75.0,67.0,70.0,80.0,6000.0
778,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,432.5,60.0,17.0,172.0,22.0,3.5294117647058822,0.42401960784313725,0.26394136954323416,False,False,75.0,67.0,70.0,80.0,6000.0
779,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,434.5,61.0,17.0,171.0,22.0,3.588235294117647,0.41899710703953713,0.25792220924869913,False,False,75.0,67.0,70.0,80.0,6000.0
780,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,426.0,61.0,17.0,171.0,22.0,3.588235294117647,0.4108003857280617,0.2549251230523942,False,False,75.0,67.0,70.0,80.0,6000.0
781,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,424.0,61.0,17.0,171.0,22.0,3.588235294117647,0.4088717454194793,0.25085196586746705,False,False,75.0,67.0,70.0,80.0,6000.0
782,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,424.0,61.0,18.0,171.0,22.0,3.388888888888889,0.3861566484517304,0.2480242749452359,False,False,75.0,67.0,70.0,80.0,6000.0
783,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,423.0,61.0,17.0,171.0,23.0,3.588235294117647,0.40790742526518803,0.25026033387249663,False,False,75.0,67.0,70.0,80.0,6000.0
784,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,419.0,61.0,16.0,171.0,23.0,3.8125,0.4293032786885246,0.250736212167174,False,False,75.0,67.0,70.0,80.0,6000.0
785,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,570.0,61.0,17.0,171.0,22.0,3.588235294117647,0.549662487945998,0.3775407555994167,False,False,75.0,67.0,70.0,80.0,6000.0
786,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,570.0,61.0,17.0,171.0,22.0,3.588235294117647,0.549662487945998,0.382123436263329,False,False,75.0,67.0,70.0,80.0,6000.0
