frame,componente,problema,codigo_problema,area_px,largura_px,altura_px,x_px,y_px,proporcao_largura_altura,preenchimento,circularidade,tocou_crop_vertical,tocou_borda_lateral,threshold_usado,percentil_escuro_q,min_altura_config_px,min_largura_config_px,min_area_config_px
288,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,19.0,10.0,4.0,54.0,312.0,2.5,0.475,0.5689572083222054,False,False,75.0,26.0,70.0,80.0,6000.0
288,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,44.0,11.0,8.0,272.0,66.0,1.375,0.5,0.6981495272946558,False,False,75.0,26.0,70.0,80.0,6000.0
288,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,991.0,81.0,20.0,128.0,42.0,4.05,0.6117283950617284,0.3819436877043552,False,False,75.0,26.0,70.0,80.0,6000.0
288,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,7.5,5.0,4.0,283.0,26.0,1.25,0.375,0.768939401168237,False,False,75.0,26.0,70.0,80.0,6000.0
288,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,5.0,5.0,89.0,8.0,1.0,0.24,0.5890486675369074,False,False,75.0,26.0,70.0,80.0,6000.0
288,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,935.5,63.0,39.0,245.0,0.0,1.6153846153846154,0.38074888074888075,0.3523089945158158,True,False,75.0,26.0,70.0,80.0,6000.0
289,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,274.5,22.0,18.0,286.0,462.0,1.2222222222222223,0.6931818181818182,0.7376211408464795,True,False,75.0,26.0,70.0,80.0,6000.0
289,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,296.5,44.0,14.0,119.0,379.0,3.142857142857143,0.48133116883116883,0.39311083925211243,False,False,75.0,26.0,70.0,80.0,6000.0
289,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,19.0,10.0,4.0,54.0,312.0,2.5,0.475,0.5689572083222054,False,False,75.0,26.0,70.0,80.0,6000.0
289,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,44.0,11.0,8.0,272.0,66.0,1.375,0.5,0.6981495272946558,False,False,75.0,26.0,70.0,80.0,6000.0
289,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3.0,5.0,4.0,120.0,44.0,1.25,0.15,0.3429027452115045,False,False,75.0,26.0,70.0,80.0,6000.0
289,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,996.5,83.0,21.0,126.0,41.0,3.9523809523809526,0.5717154331612163,0.3588239558208817,False,False,75.0,26.0,70.0,80.0,6000.0
289,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,7.5,5.0,4.0,283.0,26.0,1.25,0.375,0.768939401168237,False,False,75.0,26.0,70.0,80.0,6000.0
289,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,4.0,90.0,9.0,1.0,0.25,0.6981317246937627,False,False,75.0,26.0,70.0,80.0,6000.0
289,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,935.5,63.0,39.0,245.0,0.0,1.6153846153846154,0.38074888074888075,0.3523089945158158,True,False,75.0,26.0,70.0,80.0,6000.0
290,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,274.5,22.0,18.0,286.0,462.0,1.2222222222222223,0.6931818181818182,0.7376211408464795,True,False,75.0,26.0,70.0,80.0,6000.0
290,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,305.0,44.0,14.0,119.0,379.0,3.142857142857143,0.49512987012987014,0.3995577203205222,False,False,75.0,26.0,70.0,80.0,6000.0
290,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,19.0,10.0,4.0,54.0,312.0,2.5,0.475,0.5689572083222054,False,False,75.0,26.0,70.0,80.0,6000.0
290,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,43.0,11.0,8.0,272.0,66.0,1.375,0.48863636363636365,0.6822824925834137,False,False,75.0,26.0,70.0,80.0,6000.0
290,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3.0,5.0,4.0,120.0,44.0,1.25,0.15,0.3429027452115045,False,False,75.0,26.0,70.0,80.0,6000.0
290,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,997.5,83.0,21.0,126.0,41.0,3.9523809523809526,0.572289156626506,0.35918404007158006,False,False,75.0,26.0,70.0,80.0,6000.0
290,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,7.5,5.0,4.0,283.0,26.0,1.25,0.375,0.768939401168237,False,False,75.0,26.0,70.0,80.0,6000.0
290,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,90.0,9.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,26.0,70.0,80.0,6000.0
290,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,933.5,63.0,39.0,245.0,0.0,1.6153846153846154,0.37993487993487995,0.35155579516890867,True,False,75.0,26.0,70.0,80.0,6000.0
291,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,275.5,22.0,18.0,286.0,462.0,1.2222222222222223,0.6957070707070707,0.7403082852575777,True,False,75.0,26.0,70.0,80.0,6000.0
291,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,303.0,44.0,14.0,119.0,379.0,3.142857142857143,0.49188311688311687,0.39693766969546956,False,False,75.0,26.0,70.0,80.0,6000.0
291,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,19.0,10.0,4.0,54.0,312.0,2.5,0.475,0.5689572083222054,False,False,75.0,26.0,70.0,80.0,6000.0
291,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,43.0,11.0,8.0,272.0,66.0,1.375,0.48863636363636365,0.6822824925834137,False,False,75.0,26.0,70.0,80.0,6000.0
291,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,992.0,81.0,20.0,128.0,42.0,4.05,0.6123456790123457,0.38232910010365323,False,False,75.0,26.0,70.0,80.0,6000.0
291,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,7.5,5.0,4.0,283.0,26.0,1.25,0.375,0.768939401168237,False,False,75.0,26.0,70.0,80.0,6000.0
291,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,4.0,89.0,8.0,1.0,0.25,0.6981317246937627,False,False,75.0,26.0,70.0,80.0,6000.0
291,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,931.5,63.0,39.0,245.0,0.0,1.6153846153846154,0.3791208791208791,0.3508025958220015,True,False,75.0,26.0,70.0,80.0,6000.0
292,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,278.5,22.0,18.0,286.0,462.0,1.2222222222222223,0.7032828282828283,0.7483697054451881,True,False,75.0,26.0,70.0,80.0,6000.0
292,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,318.0,47.0,14.0,116.0,379.0,3.357142857142857,0.48328267477203646,0.3640548401187809,False,False,75.0,26.0,70.0,80.0,6000.0
292,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,19.0,10.0,4.0,54.0,312.0,2.5,0.475,0.5689572083222054,False,False,75.0,26.0,70.0,80.0,6000.0
292,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,43.0,11.0,8.0,272.0,66.0,1.375,0.48863636363636365,0.6822824925834137,False,False,75.0,26.0,70.0,80.0,6000.0
292,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3.0,5.0,4.0,120.0,44.0,1.25,0.15,0.3429027452115045,False,False,75.0,26.0,70.0,80.0,6000.0
292,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,1000.0,83.0,20.0,126.0,42.0,4.15,0.6024096385542169,0.36235315916236915,False,False,75.0,26.0,70.0,80.0,6000.0
292,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,7.5,5.0,4.0,283.0,26.0,1.25,0.375,0.768939401168237,False,False,75.0,26.0,70.0,80.0,6000.0
292,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,5.0,5.0,89.0,8.0,1.0,0.24,0.5890486675369074,False,False,75.0,26.0,70.0,80.0,6000.0
292,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,933.5,63.0,39.0,245.0,0.0,1.6153846153846154,0.37993487993487995,0.34838865707442507,True,False,75.0,26.0,70.0,80.0,6000.0
293,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,284.5,23.0,18.0,285.0,462.0,1.2777777777777777,0.6871980676328503,0.7216633867529638,True,False,75.0,26.0,70.0,80.0,6000.0
293,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,320.0,48.0,14.0,116.0,379.0,3.4285714285714284,0.47619047619047616,0.3663444957023019,False,False,75.0,26.0,70.0,80.0,6000.0
293,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,20.0,10.0,4.0,54.0,312.0,2.5,0.5,0.59890232454969,False,False,75.0,26.0,70.0,80.0,6000.0
293,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,44.0,11.0,8.0,272.0,66.0,1.375,0.5,0.6981495272946558,False,False,75.0,26.0,70.0,80.0,6000.0
293,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3.0,5.0,4.0,120.0,44.0,1.25,0.15,0.3429027452115045,False,False,75.0,26.0,70.0,80.0,6000.0
293,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,1000.0,83.0,20.0,126.0,42.0,4.15,0.6024096385542169,0.36235315916236915,False,False,75.0,26.0,70.0,80.0,6000.0
293,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,7.5,5.0,4.0,283.0,26.0,1.25,0.375,0.768939401168237,False,False,75.0,26.0,70.0,80.0,6000.0
293,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,5.0,5.0,89.0,8.0,1.0,0.24,0.5890486675369074,False,False,75.0,26.0,70.0,80.0,6000.0
293,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,931.0,63.0,39.0,245.0,0.0,1.6153846153846154,0.3789173789173789,0.3528738729231578,True,False,75.0,26.0,70.0,80.0,6000.0
294,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,284.5,23.0,18.0,285.0,462.0,1.2777777777777777,0.6871980676328503,0.7216633867529638,True,False,75.0,26.0,70.0,80.0,6000.0
294,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,309.0,47.0,14.0,117.0,379.0,3.357142857142857,0.4696048632218845,0.36765410199586396,False,False,75.0,26.0,70.0,80.0,6000.0
294,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.5,10.0,5.0,54.0,311.0,2.0,0.45,0.5895548154694783,False,False,75.0,26.0,70.0,80.0,6000.0
294,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,44.0,11.0,8.0,272.0,66.0,1.375,0.5,0.6981495272946558,False,False,75.0,26.0,70.0,80.0,6000.0
294,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3.0,5.0,4.0,120.0,44.0,1.25,0.15,0.3429027452115045,False,False,75.0,26.0,70.0,80.0,6000.0
294,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,998.0,83.0,19.0,126.0,42.0,4.368421052631579,0.6328471781864299,0.36486747159693156,False,False,75.0,26.0,70.0,80.0,6000.0
294,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,5.0,3.0,283.0,26.0,1.6666666666666667,0.4,0.8085181428902574,False,False,75.0,26.0,70.0,80.0,6000.0
294,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,5.0,5.0,89.0,8.0,1.0,0.24,0.5890486675369074,False,False,75.0,26.0,70.0,80.0,6000.0
294,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,932.0,63.0,39.0,245.0,0.0,1.6153846153846154,0.37932437932437935,0.3532528996395092,True,False,75.0,26.0,70.0,80.0,6000.0
295,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,291.0,23.0,19.0,285.0,461.0,1.2105263157894737,0.665903890160183,0.7093591744020682,True,False,75.0,26.0,70.0,80.0,6000.0
295,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,309.0,46.0,14.0,117.0,379.0,3.2857142857142856,0.4798136645962733,0.373653883219067,False,False,75.0,26.0,70.0,80.0,6000.0
295,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.0,10.0,5.0,54.0,311.0,2.0,0.44,0.6085755625315479,False,False,75.0,26.0,70.0,80.0,6000.0
295,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,44.0,11.0,8.0,272.0,66.0,1.375,0.5,0.6981495272946558,False,False,75.0,26.0,70.0,80.0,6000.0
295,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3.0,5.0,4.0,120.0,44.0,1.25,0.15,0.3429027452115045,False,False,75.0,26.0,70.0,80.0,6000.0
295,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,999.0,83.0,19.0,126.0,42.0,4.368421052631579,0.6334812935954344,0.3652330702658663,False,False,75.0,26.0,70.0,80.0,6000.0
295,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,5.0,3.0,283.0,26.0,1.6666666666666667,0.4,0.8085181428902574,False,False,75.0,26.0,70.0,80.0,6000.0
295,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,5.0,5.0,89.0,8.0,1.0,0.24,0.5890486675369074,False,False,75.0,26.0,70.0,80.0,6000.0
295,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,932.0,63.0,39.0,245.0,0.0,1.6153846153846154,0.37932437932437935,0.3532528996395092,True,False,75.0,26.0,70.0,80.0,6000.0
296,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,290.0,23.0,19.0,285.0,461.0,1.2105263157894737,0.6636155606407322,0.7069215116615022,True,False,75.0,26.0,70.0,80.0,6000.0
296,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,302.0,46.0,14.0,117.0,379.0,3.2857142857142856,0.468944099378882,0.36518923299700673,False,False,75.0,26.0,70.0,80.0,6000.0
296,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.0,10.0,5.0,54.0,311.0,2.0,0.44,0.6085755693391723,False,False,75.0,26.0,70.0,80.0,6000.0
296,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,46.5,11.0,9.0,272.0,65.0,1.2222222222222223,0.4696969696969697,0.6689000896835927,False,False,75.0,26.0,70.0,80.0,6000.0
296,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3.0,5.0,4.0,120.0,44.0,1.25,0.15,0.3429027452115045,False,False,75.0,26.0,70.0,80.0,6000.0
296,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,1003.0,83.0,20.0,126.0,42.0,4.15,0.6042168674698796,0.36344021863985626,False,False,75.0,26.0,70.0,80.0,6000.0
296,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,283.0,26.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,26.0,70.0,80.0,6000.0
296,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,4.0,89.0,8.0,1.0,0.25,0.6981317246937627,False,False,75.0,26.0,70.0,80.0,6000.0
296,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,940.5,63.0,39.0,245.0,0.0,1.6153846153846154,0.38278388278388276,0.3574265910142418,True,False,75.0,26.0,70.0,80.0,6000.0
297,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,290.0,23.0,19.0,285.0,461.0,1.2105263157894737,0.6636155606407322,0.7069215116615022,True,False,75.0,26.0,70.0,80.0,6000.0
297,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,309.0,48.0,14.0,115.0,379.0,3.4285714285714284,0.45982142857142855,0.34062263447464747,False,False,75.0,26.0,70.0,80.0,6000.0
297,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.0,10.0,5.0,54.0,311.0,2.0,0.44,0.6085755693391723,False,False,75.0,26.0,70.0,80.0,6000.0
297,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,46.5,11.0,9.0,272.0,65.0,1.2222222222222223,0.4696969696969697,0.6689000896835927,False,False,75.0,26.0,70.0,80.0,6000.0
297,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3.0,5.0,4.0,120.0,44.0,1.25,0.15,0.3429027452115045,False,False,75.0,26.0,70.0,80.0,6000.0
297,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,1001.0,83.0,20.0,126.0,42.0,4.15,0.6030120481927711,0.36271551232153154,False,False,75.0,26.0,70.0,80.0,6000.0
297,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,283.0,26.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,26.0,70.0,80.0,6000.0
297,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,4.0,89.0,8.0,1.0,0.25,0.6981317246937627,False,False,75.0,26.0,70.0,80.0,6000.0
297,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,939.5,63.0,39.0,245.0,0.0,1.6153846153846154,0.3823768823768824,0.3570465516401874,True,False,75.0,26.0,70.0,80.0,6000.0
298,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,4.0,2.0,92.0,478.0,2.0,0.25,0.5390120920947209,True,False,75.0,26.0,70.0,80.0,6000.0
298,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,291.5,24.0,19.0,284.0,461.0,1.263157894736842,0.6392543859649122,0.6833915552568621,True,False,75.0,26.0,70.0,80.0,6000.0
298,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,314.5,49.0,14.0,115.0,379.0,3.5,0.4584548104956268,0.3376807667768122,False,False,75.0,26.0,70.0,80.0,6000.0
298,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.0,10.0,5.0,54.0,311.0,2.0,0.44,0.6085755693391723,False,False,75.0,26.0,70.0,80.0,6000.0
298,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,46.5,11.0,9.0,272.0,65.0,1.2222222222222223,0.4696969696969697,0.6689000896835927,False,False,75.0,26.0,70.0,80.0,6000.0
298,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3.0,5.0,4.0,120.0,44.0,1.25,0.15,0.3429027452115045,False,False,75.0,26.0,70.0,80.0,6000.0
298,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,1001.0,83.0,20.0,126.0,42.0,4.15,0.6030120481927711,0.36271551232153154,False,False,75.0,26.0,70.0,80.0,6000.0
298,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,283.0,26.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,26.0,70.0,80.0,6000.0
298,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,4.0,89.0,8.0,1.0,0.25,0.6981317246937627,False,False,75.0,26.0,70.0,80.0,6000.0
298,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,939.5,63.0,39.0,245.0,0.0,1.6153846153846154,0.3823768823768824,0.35704655210832553,True,False,75.0,26.0,70.0,80.0,6000.0
299,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.0,7.0,2.0,92.0,478.0,3.5,0.35714285714285715,0.3817974723079914,True,False,75.0,26.0,70.0,80.0,6000.0
299,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,292.5,24.0,19.0,284.0,461.0,1.263157894736842,0.6414473684210527,0.6857359539059348,True,False,75.0,26.0,70.0,80.0,6000.0
299,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,307.5,49.0,14.0,115.0,379.0,3.5,0.44825072886297374,0.3352800350520943,False,False,75.0,26.0,70.0,80.0,6000.0
299,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.0,10.0,5.0,54.0,311.0,2.0,0.44,0.6085755693391723,False,False,75.0,26.0,70.0,80.0,6000.0
299,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,46.5,11.0,9.0,272.0,65.0,1.2222222222222223,0.4696969696969697,0.6689000896835927,False,False,75.0,26.0,70.0,80.0,6000.0
